utt_id,prefix_seconds,clean_dns_overall,clean_dns_overall_full,anchor_dns_overall,anchor_dns_overall_full,arecho_dns_overall,arecho_dns_overall_full,delta_anchor_vs_clean_dns_overall,delta_anchor_vs_clean_dns_overall_full,delta_arecho_vs_clean_dns_overall,delta_arecho_vs_clean_dns_overall_full,clean_dns_p808,clean_dns_p808_full,anchor_dns_p808,anchor_dns_p808_full,arecho_dns_p808,arecho_dns_p808_full,delta_anchor_vs_clean_dns_p808,delta_anchor_vs_clean_dns_p808_full,delta_arecho_vs_clean_dns_p808,delta_arecho_vs_clean_dns_p808_full,clean_utmos,clean_utmos_full,anchor_utmos,anchor_utmos_full,arecho_utmos,arecho_utmos_full,delta_anchor_vs_clean_utmos,delta_anchor_vs_clean_utmos_full,delta_arecho_vs_clean_utmos,delta_arecho_vs_clean_utmos_full,clean_utmosv2,clean_utmosv2_full,anchor_utmosv2,anchor_utmosv2_full,arecho_utmosv2,arecho_utmosv2_full,delta_anchor_vs_clean_utmosv2,delta_anchor_vs_clean_utmosv2_full,delta_arecho_vs_clean_utmosv2,delta_arecho_vs_clean_utmosv2_full,clean_plcmos,clean_plcmos_full,anchor_plcmos,anchor_plcmos_full,arecho_plcmos,arecho_plcmos_full,delta_anchor_vs_clean_plcmos,delta_anchor_vs_clean_plcmos_full,delta_arecho_vs_clean_plcmos,delta_arecho_vs_clean_plcmos_full,clean_nisqa_mos_pred,clean_nisqa_mos_pred_full,anchor_nisqa_mos_pred,anchor_nisqa_mos_pred_full,arecho_nisqa_mos_pred,arecho_nisqa_mos_pred_full,delta_anchor_vs_clean_nisqa_mos_pred,delta_anchor_vs_clean_nisqa_mos_pred_full,delta_arecho_vs_clean_nisqa_mos_pred,delta_arecho_vs_clean_nisqa_mos_pred_full,clean_nisqa_noi_pred,clean_nisqa_noi_pred_full,anchor_nisqa_noi_pred,anchor_nisqa_noi_pred_full,arecho_nisqa_noi_pred,arecho_nisqa_noi_pred_full,delta_anchor_vs_clean_nisqa_noi_pred,delta_anchor_vs_clean_nisqa_noi_pred_full,delta_arecho_vs_clean_nisqa_noi_pred,delta_arecho_vs_clean_nisqa_noi_pred_full,clean_nisqa_dis_pred,clean_nisqa_dis_pred_full,anchor_nisqa_dis_pred,anchor_nisqa_dis_pred_full,arecho_nisqa_dis_pred,arecho_nisqa_dis_pred_full,delta_anchor_vs_clean_nisqa_dis_pred,delta_anchor_vs_clean_nisqa_dis_pred_full,delta_arecho_vs_clean_nisqa_dis_pred,delta_arecho_vs_clean_nisqa_dis_pred_full,clean_se_si_snr,clean_se_si_snr_full,anchor_se_si_snr,anchor_se_si_snr_full,arecho_se_si_snr,arecho_se_si_snr_full,delta_anchor_vs_clean_se_si_snr,delta_anchor_vs_clean_se_si_snr_full,delta_arecho_vs_clean_se_si_snr,delta_arecho_vs_clean_se_si_snr_full,clean_se_sdr,clean_se_sdr_full,anchor_se_sdr,anchor_se_sdr_full,arecho_se_sdr,arecho_se_sdr_full,delta_anchor_vs_clean_se_sdr,delta_anchor_vs_clean_se_sdr_full,delta_arecho_vs_clean_se_sdr,delta_arecho_vs_clean_se_sdr_full,clean_asr_match_error_rate,clean_asr_match_error_rate_full,anchor_asr_match_error_rate,anchor_asr_match_error_rate_full,arecho_asr_match_error_rate,arecho_asr_match_error_rate_full,delta_anchor_vs_clean_asr_match_error_rate,delta_anchor_vs_clean_asr_match_error_rate_full,delta_arecho_vs_clean_asr_match_error_rate,delta_arecho_vs_clean_asr_match_error_rate_full,clean_speech_bert,clean_speech_bert_full,anchor_speech_bert,anchor_speech_bert_full,arecho_speech_bert,arecho_speech_bert_full,delta_anchor_vs_clean_speech_bert,delta_anchor_vs_clean_speech_bert_full,delta_arecho_vs_clean_speech_bert,delta_arecho_vs_clean_speech_bert_full,clean_spk_similarity,clean_spk_similarity_full,anchor_spk_similarity,anchor_spk_similarity_full,arecho_spk_similarity,arecho_spk_similarity_full,delta_anchor_vs_clean_spk_similarity,delta_anchor_vs_clean_spk_similarity_full,delta_arecho_vs_clean_spk_similarity,delta_arecho_vs_clean_spk_similarity_full
urgent_test-blind_0804_447__p002000,2,2.330600993559453,2.330600993559453,1.961464750681442,1.914404993512341,1.3574698774258431,,-0.36913624287801095,-0.4161960000471119,-0.9731311161336098,,3.1463794708251953,3.1463794708251953,2.812135587255639,2.89228892326355,2.7784571173679398,,-0.3342438835695565,-0.2540905475616455,-0.36792235345725555,,1.263290524482727,1.263290524482727,1.3166314708181175,1.2598223686218262,1.2423320369548108,,0.05334094633539044,-0.003468155860900879,-0.020958487527916292,,1.9935224533081055,1.9935224533081055,2.1190476813948296,2.1282028916370437,1.7205357574554812,,0.12552522808672406,0.13468043832893817,-0.27298669585262436,,2.866141907374064,2.866141907374064,2.905926442050551,2.3831069636057656,2.9756688731422067,,0.03978453467648668,-0.4830349437682986,0.10952696576814258,,1.8188713788986206,1.8188713788986206,1.6865811908101462,1.5280352830886845,1.0843154500765972,,-0.13229018808847437,-0.2908360958099361,-0.7345559288220234,,3.1415112018585205,3.1415112018585205,3.18416780305196,2.9655418395996094,2.773147483427362,,0.0426566011934395,-0.17596936225891113,-0.36836371843115856,,3.262483835220337,3.262483835220337,1.799605076571545,2.706125951675047,2.1205695091959944,,-1.462878758648792,-0.55635788354529,-1.1419143260243425,,39.54692077636719,39.54692077636719,5.218179266136812,-77.03638458251953,-7.212351354729219,,-34.32874151023037,-116.58330535888672,-46.75927213109641,,40.49033281218952,40.49033281218952,11.148725038606292,-9.015849860227167,-21.461951219307892,,-29.341607773583227,-49.506182672416685,-61.95228403149741,,,,0.0,0.0,0.0,,,,,,,,0.7270962193787817,0.6807832717895508,0.6905761009239288,,,,,,,,0.12794155558668466,0.7538637195725038,0.40332496317269073,,,,,
urgent_test-blind_0825_443__p002000,2,2.139134755928223,2.139134755928223,2.33905517046609,2.2511874260427778,1.8254229189052373,,0.1999204145378668,0.11205267011455478,-0.31371183702298566,,3.06086802482605,3.06086802482605,3.155165635917081,3.035421133041382,3.007784935843992,,0.09429761109103119,-0.02544689178466797,-0.05308308898205771,,1.2547131776809692,1.2547131776809692,1.332007497189993,1.2770386934280396,1.2701144151419521,,0.07729431950902366,0.022325515747070312,0.015401237460982875,,1.955368661880493,1.955368661880493,2.179533685163322,2.1282028916370437,1.7205357574554812,,0.22416502328282872,0.1728342297565506,-0.23483290442501192,,2.6760416348775227,2.6760416348775227,3.612587761400215,3.021787961324056,2.9756688731422067,,0.9365461265226922,0.34574632644653347,0.29962723826468407,,1.8424931764602661,1.8424931764602661,2.875215337937137,1.9918286039168582,1.5732554288274314,,1.0327221614768707,0.14933542745659212,-0.2692377476328347,,1.6940367221832275,1.6940367221832275,3.1657044054513954,2.009313520178737,2.773147483427362,,1.4716676832681679,0.31527679799550956,1.0791107612441344,,2.289278745651245,2.289278745651245,3.764311608061733,3.1096510887145996,2.1205695091959944,,1.475032862410488,0.8203723430633545,-0.1687092364552507,,36.803131103515625,36.803131103515625,39.603267669677734,-77.03638458251953,-1.7566834534985953,,2.8001365661621094,-113.83951568603516,-38.55981455701422,,37.29789004121247,37.29789004121247,40.156060977297116,13.375461168411661,6.477904538416923,,2.8581709360846475,-23.922428872800808,-30.819985502795546,,,,0.0,0.0,0.0,,,,,,,,0.8755262415093111,0.8168763518333435,0.802390929685539,,,,,,,,0.7203324336603464,0.6533812880516052,0.6846697782895651,,,,,
urgent_test-blind_0825_517__p002000,2,2.3932615011765677,2.3932615011765677,2.33905517046609,2.5104980333264404,1.9495668063148022,,-0.05420633071047787,0.11723653214987273,-0.4436946948617655,,3.1660549640655518,3.1660549640655518,3.155165635917081,3.035421133041382,3.2127089304138856,,-0.010889328148470767,-0.13063383102416992,0.04665396634833385,,1.2781610488891602,1.2781610488891602,1.332007497189993,1.2770386934280396,1.2865364316955628,,0.05384644830083274,-0.0011223554611206055,0.008375382806402598,,1.9055005073547364,1.9055005073547364,2.179533685163322,2.1282028916370437,1.7205357574554812,,0.2740331778085854,0.22270238428230726,-0.18496474989925527,,2.6353538354237873,2.6353538354237873,3.612587761400215,3.021787961324056,2.9756688731422067,,0.9772339259764276,0.3864341259002688,0.3403150377184194,,2.140369176864624,2.140369176864624,2.875215337937137,2.163616924400788,1.5732554288274314,,0.7348461610725128,0.0232477475361641,-0.5671137480371926,,1.8227207660675049,1.8227207660675049,3.1657044054513954,3.5392496212419258,2.773147483427362,,1.3429836393838905,1.7165288551744209,0.9504267173598571,,3.738661766052246,3.738661766052246,3.764311608061733,2.94353985786438,3.1656128354819426,,0.025649842009487056,-0.7951219081878662,-0.5730489305703035,,38.29154586791992,38.29154586791992,39.603267669677734,9.976408958435059,38.344276428222656,,1.3117218017578125,-28.315136909484863,0.052730560302734375,,38.8817140823966,38.8817140823966,40.156060977297116,41.34162749640854,39.81677967661731,,1.2743468949005177,2.459913414011943,0.9350655942207098,,,,0.0,0.0,0.0,,,,,,,,0.8755262415093111,0.819348156452179,0.8244241985930018,,,,,,,,0.8598875627251314,0.85493,0.6846697782895651,,,,,
urgent_test-blind_0855_492__p002000,2,2.8013297982852983,2.8013297982852983,2.532496624886359,2.571678862714249,2.51490741576413,,-0.2688331733989391,-0.22965093557104943,-0.2864223825211685,,3.5893170833587646,3.5893170833587646,3.3993454036942445,3.2823985800685653,3.4102895259857178,,-0.1899716796645201,-0.3069185032901993,-0.17902755737304688,,1.3325715065002441,1.3325715065002441,1.332007497189993,1.293726921081543,1.4004102586263634,,-0.0005640093102512456,-0.03884458541870117,0.06783875212611923,,2.5805243968963625,2.5805243968963625,2.179533685163322,2.1282028916370437,2.2371546574864523,,-0.4009907117330407,-0.4523215052593188,-0.3433697394099102,,3.7266883850097656,3.7266883850097656,3.612587761400215,2.3831069636057656,3.6664542737575263,,-0.11410062360955076,-1.343581421404,-0.06023411125223932,,2.9151265621185303,2.9151265621185303,2.875215337937137,1.9918286039168582,2.0590989790767074,,-0.03991122418139348,-0.923297958201672,-0.8560275830418229,,3.948681592941284,3.948681592941284,3.7479782233755277,3.9860012531280518,3.2534821004752654,,-0.20070336956575652,0.03731966018676758,-0.6951994924660188,,3.91361927986145,3.91361927986145,0.774645984172821,1.9989220722612127,2.3953983496470626,,-3.138973295688629,-1.9146972076002375,-1.5182209302143876,,38.64825439453125,38.64825439453125,41.73924255371094,17.370468139648438,38.344276428222656,,3.0909881591796875,-21.277786254882812,-0.30397796630859375,,39.460909829833675,39.460909829833675,43.791269785517834,44.76826328911652,39.81677967661731,,4.330359955684159,5.307353459282844,0.35586984678363365,,,,0.0,0.0,0.0,,,,,,0.79161536693573,0.79161536693573,0.8339530495275934,0.7907151579856873,0.843022027887015,,0.042337682591863435,-0.0009002089500427246,0.05140666095128499,,0.57959175,0.57959175,0.4107864313575637,0.7538637195725038,0.6846697782895651,,-0.16880531864243625,0.1742719695725038,0.10507802828956514,
urgent_test-blind_0855_502__p002000,2,2.6712777094251616,2.6712777094251616,2.9144293797079417,3.1530025159952157,2.7434712627911653,,0.24315167028278006,0.4817248065700541,0.07219355336600364,,3.7339842319488525,3.7339842319488525,3.847205618777907,3.5265117093741174,3.3930183816626367,,0.11322138682905436,-0.20747252257473514,-0.34096585028621584,,1.3515374660491943,1.3515374660491943,1.5313415972583266,1.3807680937181037,1.4537379677037159,,0.1798041312091323,0.02923062766890938,0.10220050165452155,,2.6835415363311768,2.6835415363311768,2.7695862099827533,2.1282028916370437,2.2371546574864523,,0.08604467365157653,-0.5553386446941331,-0.4463868788447245,,4.055669260025025,4.055669260025025,3.612587761400215,3.021787961324056,3.9288912122029376,,-0.4430814986248097,-1.0338812987009685,-0.12677804782208701,,3.9333832263946533,3.9333832263946533,2.875215337937137,3.003086417554372,2.9315143033682576,,-1.0581678884575165,-0.9302968088402812,-1.0018689230263957,,4.239184856414795,4.239184856414795,4.09345537208649,3.9426928629358127,3.6059983466044963,,-0.1457294843283048,-0.29649199347898225,-0.6331865098102987,,4.440157413482666,4.440157413482666,1.5425501846405396,1.9989220722612127,2.1205695091959944,,-2.8976072288421264,-2.4412353412214536,-2.3195879042866716,,41.28472900390625,41.28472900390625,41.73924255371094,40.71783447265625,38.344276428222656,,0.4545135498046875,-0.56689453125,-2.9404525756835938,,42.62239534594425,42.62239534594425,43.791269785517834,38.28654816687972,42.22886501482761,,1.1688744395735853,-4.33584717906453,-0.3935303311166365,,,,0.0,0.0,0.0,,,,,,0.90810626745224,0.90810626745224,0.8958807491873163,0.8984962206288992,0.9168841319390569,,-0.012225518264923685,-0.009610046823340768,0.008777864486816944,,0.84048593,0.84048593,0.8772602619895016,0.85493,0.9031822060131303,,0.03677433198950153,0.01444406999999992,0.06269627601313021,
urgent_test-blind_0867_421__p002000,2,2.630578336575243,2.630578336575243,2.33905517046609,2.3017087723212546,2.2212985153749534,,-0.2915231661091533,-0.3288695642539885,-0.4092798212002897,,2.809223175048828,2.809223175048828,2.812135587255639,2.730695267757737,3.007784935843992,,0.0029124122068107106,-0.07852790729109094,0.19856176079516397,,1.2428404092788696,1.2428404092788696,1.2752637906246875,1.293726921081543,1.2423320369548108,,0.0324233813458179,0.05088651180267334,-0.00050837232405887,,2.0506198406219482,2.0506198406219482,2.1190476813948296,2.1282028916370437,1.7205357574554812,,0.06842784077288133,0.07758305101509544,-0.3300840831664671,,3.33380659421285,3.33380659421285,2.905926442050551,1.375575335820516,2.9756688731422067,,-0.42788015216229924,-1.958231258392334,-0.35813772107064334,,2.47786283493042,2.47786283493042,1.6865811908101462,1.5105165243148804,1.5732554288274314,,-0.7912816441202737,-0.9673463106155396,-0.9046074061029885,,2.7099289894104004,2.7099289894104004,3.18416780305196,2.5186636447906494,2.773147483427362,,0.4742388136415596,-0.19126534461975098,0.06321849401696156,,4.016177654266357,4.016177654266357,1.799605076571545,2.706125951675047,2.1205695091959944,,-2.216572577694812,-1.3100517025913105,-1.895608145070363,,33.12871551513672,33.12871551513672,39.603267669677734,9.976408958435059,37.8531608581543,,6.474552154541016,-23.15230655670166,4.724445343017578,,35.72107314481117,35.72107314481117,40.156060977297116,38.28654816687972,39.81677967661731,,4.434987832485945,2.565475022068547,4.095706531806137,,,,0.0,0.0,0.0,,,,,,,,0.7468902686513572,0.6807832717895508,0.7592826751341303,,,,,,,,0.12794155558668466,0.43203091621398926,0.46247691813721714,,,,,
urgent_test-blind_0927_490__p002000,2,2.637130175804639,2.637130175804639,2.2897357344502107,2.332197092064295,2.51490741576413,,-0.3473944413544281,-0.30493308374034367,-0.12222276004050903,,2.489037275314331,2.489037275314331,3.3993454036942445,2.89228892326355,3.3930183816626367,,0.9103081283799135,0.40325164794921875,0.9039811063483056,,1.464199185371399,1.464199185371399,1.332007497189993,1.2770386934280396,1.5549622723855165,,-0.13219168818140603,-0.18716049194335938,0.09076308701411762,,2.5402016162872316,2.5402016162872316,2.179533685163322,2.1282028916370437,1.946901224703195,,-0.3606679311239098,-0.41199872465018794,-0.5933003915840367,,4.563501930236816,4.563501930236816,3.612587761400215,2.3831069636057656,3.9040776577021385,,-0.9509141688366012,-2.1803949666310505,-0.6594242725346775,,2.8253989219665527,2.8253989219665527,2.875215337937137,1.9918286039168582,2.9315143033682576,,0.04981641597058406,-0.8335703180496945,0.10611538140170484,,3.217122793197632,3.217122793197632,3.7479782233755277,3.9860012531280518,3.6343171912503527,,0.5308554301778958,0.7688784599304199,0.41719439805272085,,3.30369234085083,3.30369234085083,0.774645984172821,1.9989220722612127,3.871898666443116,,-2.529046356678009,-1.3047702685896174,0.568206325592286,,39.76210403442383,39.76210403442383,41.73924255371094,17.370468139648438,38.344276428222656,,1.9771385192871094,-22.39163589477539,-1.4178276062011719,,40.977845145780464,40.977845145780464,44.8520983684421,13.375461168411661,39.81677967661731,,3.874253222661636,-27.602383977368802,-1.1610654691631552,,,,0.0,0.0,0.0,,,,,,0.8587958216667175,0.8587958216667175,0.7270962193787817,0.7907151579856873,0.7434143218170687,,-0.13169960228793587,-0.06808066368103027,-0.11538149984964885,,0.8676384,0.8676384,0.12794155558668466,0.7538637195725038,0.6846697782895651,,-0.7396968444133154,-0.11377468042749628,-0.18296862171043493,
urgent_test-blind_0975_469__p002000,2,2.9933437200347512,2.9933437200347512,3.187178875049633,3.1530025159952157,3.0587917036867385,,0.1938351550148818,0.1596587959604645,0.06544798365198723,,3.6345694065093994,3.6345694065093994,3.4638023376464844,3.786478042602539,3.444607953948668,,-0.17076706886291504,0.15190863609313965,-0.18996145256073138,,2.0772318840026855,2.0772318840026855,2.8687779874686736,2.8743040561676025,2.697259107268,,0.7915461034659881,0.797072172164917,0.6200272232653146,,2.9097238063812254,2.9097238063812254,2.96534251707146,2.82315673828125,3.540596853777107,,0.05561871069023461,-0.0865670680999755,0.6308730473958817,,2.9389689763387046,2.9389689763387046,4.468770009159563,3.021787961324056,4.428869763084524,,1.5298010328208584,0.08281898498535156,1.4899007867458196,,4.332660675048828,4.332660675048828,4.305478222398873,3.864074945449829,3.612003642871197,,-0.027182452649955557,-0.468585729598999,-0.7206570321776313,,4.335922718048096,4.335922718048096,4.20379814756922,4.515665054321289,4.381644404078104,,-0.13212457047887582,0.17974233627319336,0.04572168603000826,,4.731818199157715,4.731818199157715,4.619546763868217,4.711663246154785,4.830354044236333,,-0.11227143528949757,-0.020154953002929688,0.09853584507861779,,36.49665832519531,36.49665832519531,42.316993713378906,42.37028503417969,42.46058654785156,,5.820335388183594,5.873626708984375,5.96392822265625,,37.026111718376136,37.026111718376136,43.791269785517834,43.798571638281274,43.94723624135117,,6.765158067141698,6.772459919905138,6.921124522975035,,,,0.0,0.0,0.0,,,,,,,,0.8958807491873163,0.8984962206288992,0.9647253785267411,,,,,,,,0.8598875627251314,0.85493,0.9031822060131303,,,,,
urgent_test-blind_0993_454__p002000,2,3.1075261847138447,3.1075261847138447,3.187178875049633,3.1530025159952157,3.0587917036867385,,0.07965269033578837,0.045476331281371074,-0.0487344810271062,,4.030272960662842,4.030272960662842,3.847205618777907,3.9014344215393066,3.693037991542893,,-0.1830673418849349,-0.12883853912353516,-0.33723496911994877,,3.879504919052124,3.879504919052124,3.6123836988426112,3.3736504675394077,3.706664647443228,,-0.2671212202095128,-0.5058544515127164,-0.17284027160889615,,3.573048305511475,3.573048305511475,2.96534251707146,3.2523393630981445,3.0768062677728123,,-0.6077057884400148,-0.32070894241333026,-0.4962420377386625,,4.633869711558024,4.633869711558024,4.497222592840233,4.416389624277751,4.428869763084524,,-0.13664711871779112,-0.2174800872802729,-0.20499994847349967,,5.001392364501953,5.001392364501953,4.890166926096721,5.016104916492144,5.0101095452366105,,-0.11122543840523225,0.014712551990190725,0.008717180734657326,,4.532322406768799,4.532322406768799,4.58849601860506,4.566967964172363,4.607645464709485,,0.05617361183626102,0.03464555740356445,0.07532305794068606,,4.86815071105957,4.86815071105957,4.8216062683656995,4.913525581359863,4.830354044236333,,-0.04654444269387081,0.04537487030029297,-0.03779666682323768,,41.97750473022461,41.97750473022461,42.316993713378906,42.84180450439453,42.46058654785156,,0.3394889831542969,0.8642997741699219,0.4830818176269531,,43.51846311521636,43.51846311521636,43.791269785517834,44.00420015714539,44.14965460744504,,0.27280667030147043,0.48573704192902767,0.6311914922286803,,,,0.0,0.0,0.0,,,,,,0.9541425704956055,0.9541425704956055,0.9411847373567911,0.9459272027015686,0.9647253785267411,,-0.012957833138814379,-0.008215367794036865,0.010582808031135649,,0.9181341,0.9181341,0.8598875627251314,0.85493,0.9031822060131303,,-0.058246537274868504,-0.06320409999999999,-0.014951893986869691,
urgent_test-blind_0993_525__p002000,2,3.093212442766119,3.093212442766119,3.187178875049633,3.249502302100756,3.2865507248906676,,0.09396643228351387,0.1562898593346369,0.1933382821245484,,3.9219067096710205,3.9219067096710205,4.092316354613706,3.9014344215393066,3.693037991542893,,0.1704096449426853,-0.020472288131713867,-0.22886871812812748,,3.909268856048584,3.909268856048584,3.7765905110232802,3.3736504675394077,3.706664647443228,,-0.13267834502530373,-0.5356183885091763,-0.2026042086053561,,3.5891767501831056,3.5891767501831056,3.565088093615919,3.4658153126038704,3.818478139433037,,-0.024088656567186728,-0.12336143757923512,0.22930138924993138,,4.639186159769694,4.639186159769694,4.497222592840233,4.416389624277751,4.526431086360211,,-0.14196356692946122,-0.222796535491943,-0.11275507340948288,,4.987416744232178,4.987416744232178,4.890166926096721,5.016104916492144,5.0101095452366105,,-0.09724981813545686,0.028688172259966116,0.022692801004432717,,4.361860752105713,4.361860752105713,4.58849601860506,4.566967964172363,4.607645464709485,,0.22663526649934695,0.2051072120666504,0.245784712603772,,4.85273551940918,4.85273551940918,4.836176033479622,4.913525581359863,4.830354044236333,,-0.016559485929557916,0.060790061950683594,-0.022381475172847054,,41.73924255371094,41.73924255371094,42.316993713378906,42.37028503417969,42.46058654785156,,0.5777511596679688,0.63104248046875,0.721343994140625,,43.26234501513575,43.26234501513575,43.791269785517834,44.00420015714539,43.94723624135117,,0.5289247703820834,0.7418551420096406,0.6848912262154201,,,,0.0,0.0,0.0,,,,,,0.951872706413269,0.951872706413269,0.9313854828895813,0.9459272027015686,0.9647253785267411,,-0.020487223523687703,-0.0059455037117004395,0.012852672113472074,,0.94571596,0.94571596,0.9228545798355318,0.9060206263253012,0.9031822060131303,,-0.02286138016446826,-0.039695333674698796,-0.04253375398686976,
fileid_134162__p004000,4,2.2393895125903036,2.2393895125903036,2.032684310048387,2.1801044883189347,1.9495668063148022,,-0.2067052025419165,-0.05928502427136895,-0.28982270627550144,,2.819329261779785,2.819329261779785,2.7378425569419402,2.730695267757737,2.7784571173679398,,-0.08148670483784493,-0.08863399402204797,-0.04087214441184539,,1.9382092952728271,1.9382092952728271,2.1796877211835013,1.3807680937181037,2.1640160203458807,,0.24147842591067414,-0.5574412015547234,0.22580672507305355,,2.5239375114440916,2.5239375114440916,2.1746742607599283,2.486354217759098,2.2371546574864523,,-0.3492632506841633,-0.0375832936849938,-0.28678285395763936,,1.4192360480626425,1.4192360480626425,2.905926442050551,1.6903308788935343,2.1167192651564815,,1.4866903939879084,0.2710948308308918,0.697483217093839,,1.727636456489563,1.727636456489563,1.6865811908101462,1.9918286039168582,1.5732554288274314,,-0.04105526567941675,0.26419214742729524,-0.15438102766213158,,2.310302734375,2.310302734375,2.2671076676931725,2.009313520178737,2.773147483427362,,-0.04319506668182749,-0.3009892141962629,0.46284474905236195,,3.9496028423309326,3.9496028423309326,3.764311608061733,3.8848892349794686,3.1656128354819426,,-0.18529123426919947,-0.06471360735146403,-0.78399000684899,,6.622535705566406,6.622535705566406,9.675816769580765,10.081348419189453,9.527900446849657,,3.0532810640143584,3.458812713623047,2.9053647412832504,,6.956070142936499,6.956070142936499,8.939998784915948,7.97906031577257,8.438103315887535,,1.9839286419794497,1.0229901728360717,1.482033172951036,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.8500288724899292,0.8500288724899292,0.8611998787845474,0.857771098613739,0.8661046480558005,,0.011171006294618202,0.0077422261238098145,0.016075775565871253,,0.7443395256996155,0.7443395256996155,0.8555067700615696,0.85493,0.7622562882864343,,0.11116724436195413,0.11059047430038449,0.017916762586818846,
fileid_231257__p004000,4,,,2.1170152590103855,2.1801044883189347,1.844199845466127,,,,,,,,2.9518992211445267,2.89228892326355,3.007784935843992,,,,,,,,1.5313415972583266,1.3807680937181037,2.1640160203458807,,,,,,,,2.402447387779573,2.486354217759098,2.2371546574864523,,,,,,,,3.612587761400215,2.3831069636057656,2.5688801321159884,,,,,,,,2.1353724663516127,1.9918286039168582,1.5732554288274314,,,,,,,,2.640939482723374,2.009313520178737,2.773147483427362,,,,,,,,3.764311608061733,3.8393420770943885,3.1656128354819426,,,,,,,,11.135773340861004,10.081348419189453,13.059100162552063,,,,,,,,11.803491221074792,7.506840487240041,11.525480238086931,,,,,,,,0.0,0.0,0.0,,,,,,,,0.8755262415093111,0.8984962206288992,0.9032353517042107,,,,,,,,0.8598875627251314,0.85493,0.6846697782895651,,,,,
fileid_243432__p004000,4,2.6129405193919375,2.6129405193919375,2.4868633897095065,2.5104980333264404,2.51490741576413,,-0.126077129682431,-0.10244248606549711,-0.0980331036278077,,3.1454899311065674,3.1454899311065674,2.9518992211445267,2.89228892326355,3.007784935843992,,-0.19359070996204064,-0.2532010078430176,-0.1377049952625753,,3.201009750366211,3.201009750366211,3.1971346671322745,2.5317776203155518,3.151167578965306,,-0.0038750832339364827,-0.6692321300506592,-0.04984217140090497,,3.203497123718262,3.203497123718262,2.7771919240913236,2.82315673828125,3.0768062677728123,,-0.42630519962693825,-0.380340385437012,-0.1266908559454496,,2.395634078979492,2.395634078979492,3.612587761400215,2.3831069636057656,2.9756688731422067,,1.2169536824207228,-0.012527115373726527,0.5800347941627146,,2.8249523639678955,2.8249523639678955,2.6053803354860787,2.532307897705629,2.9315143033682576,,-0.21957202848181678,-0.2926444662622667,0.10656193940036207,,1.4231338500976562,1.4231338500976562,1.7842110524694603,1.6024749279022217,1.910053672081974,,0.3610772023718041,0.17934107780456543,0.4869198219843178,,4.620725154876709,4.620725154876709,4.0373803851116135,4.300492355622441,4.3614301681518555,,-0.5833447697650955,-0.32023279925426795,-0.2592949867248535,,18.03567886352539,18.03567886352539,14.268370904118175,16.960037231445312,18.989276457024385,,-3.7673079594072156,-1.0756416320800781,0.9535975934989942,,18.090674535354353,18.090674535354353,14.338206997795739,13.375461168411661,16.353694378855796,,-3.752467537558614,-4.715213366942692,-1.7369801564985572,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.9184480309486389,0.9184480309486389,0.8863765539893185,0.8984962206288992,0.9168841319390569,,-0.032071476959320444,-0.019951810319739693,-0.0015638990095819816,,0.7717872262001038,0.7717872262001038,0.8555067700615696,0.85493,0.9031822060131303,,0.08371954386146585,0.08314277379989621,0.1313949798130265,
fileid_306980__p004000,4,1.288291883016466,1.288291883016466,1.4514493439745877,1.6167953440183238,1.3574698774258431,,0.16315746095812167,0.3285034610018578,0.06917799440937711,,2.532581329345703,2.532581329345703,2.3243172728871726,2.456054449081421,2.4170224853308806,,-0.20826405645853052,-0.07652688026428223,-0.11555884401482253,,1.2358733415603638,1.2358733415603638,1.235606347221926,1.2265331745147705,1.2279622549991531,,-0.00026699433843768716,-0.009340167045593262,-0.007911086561210645,,2.2637842178344725,2.2637842178344725,1.7044373755474167,1.6813594341278075,1.7205357574554812,,-0.5593468422870558,-0.582424783706665,-0.5432484603789913,,1.5199055830637613,1.5199055830637613,2.4114468622399143,1.375575335820516,1.3676214585821314,,0.891541279176153,-0.14433024724324528,-0.15228412448162998,,1.6751192808151245,1.6751192808151245,1.0790071473064193,0.9165201783180237,0.9307751843488838,,-0.5961121335087052,-0.7585991024971008,-0.7443440964662407,,1.4060618877410889,1.4060618877410889,1.5383496894893876,1.3980427133031639,1.4412141308248283,,0.13228780174829868,-0.008019174437924992,0.03515224308373943,,4.3502726554870605,4.3502726554870605,2.8447554614170487,2.706125951675047,2.9252545038859052,,-1.5055171940700118,-1.6441467038120137,-1.4250181516011553,,-2.103492259979248,-2.103492259979248,1.0087677302609483,0.874367442475744,-1.1347682397049592,,3.1122599902401964,2.977859702454992,0.9687240202742888,,-2.082663593792578,-2.082663593792578,-0.30989134655741646,3.096153933050343,-0.7119967239552988,,1.7727722472351615,5.178817526842921,1.370666869837279,,0.1188118811881188,0.1188118811881188,0.0,0.0,0.0,,-0.1188118811881188,-0.1188118811881188,-0.1188118811881188,,0.7412806153297424,0.7412806153297424,0.7270962193787817,0.7375310034636992,0.6905761009239288,,-0.014184395950960771,-0.0037496118660432787,-0.05070451440581358,,0.8758246898651123,0.8758246898651123,0.6857106309817976,0.37378006706754846,0.5942318937385896,,-0.19011405888331467,-0.5020446227975639,-0.28159279612652266,
